# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 20.238, 84.270 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Kolkata, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Kolkata", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "20.2376", "lon": "84.27", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-02-22 00:00,2019-02-22 05:30,0.001,0.002,0.005,18.282
2019-02-22 01:00,2019-02-22 06:30,0.180,0.153,0.066,21.557
2019-02-22 02:00,2019-02-22 07:30,0.403,0.402,0.091,25.499
2019-02-22 03:00,2019-02-22 08:30,0.570,0.635,0.101,30.026
2019-02-22 04:00,2019-02-22 09:30,0.679,0.810,0.110,32.979
2019-02-22 05:00,2019-02-22 10:30,0.738,0.912,0.117,34.696
2019-02-22 06:00,2019-02-22 11:30,0.734,0.902,0.128,35.644
2019-02-22 07:00,2019-02-22 12:30,0.699,0.841,0.130,36.027
2019-02-22 08:00,2019-02-22 13:30,0.615,0.703,0.128,35.848
2019-02-22 09:00,2019-02-22 14:30,0.478,0.498,0.123,35.142
2019-02-22 10:00,2019-02-22 15:30,0.288,0.254,0.110,33.943
2019-02-22 11:00,2019-02-22 16:30,0.077,0.048,0.058,30.937
2019-02-22 12:00,2019-02-22 17:30,0,0,0.001,27.367
2019-02-22 13:00,2019-02-22 18:30,0,0,0,26.730
2019-02-22 14:00,2019-02-22 19:30,0,0,0,26.697
2019-02-22 15:00,2019-02-22 20:30,0,0,0,26.580
2019-02-22 16:00,2019-02-22 21:30,0,0,0,26.013
2019-02-22 17:00,2019-02-22 22:30,0,0,0,24.790
2019-02-22 18:00,2019-02-22 23:30,0,0,0,23.274
2019-02-22 19:00,2019-02-23 00:30,0,0,0,21.907
2019-02-22 20:00,2019-02-23 01:30,0,0,0,21.013
2019-02-22 21:00,2019-02-23 02:30,0,0,0,20.511
2019-02-22 22:00,2019-02-23 03:30,0,0,0,20.176
2019-02-22 23:00,2019-02-23 04:30,0,0,0,19.881
2019-02-23 00:00,2019-02-23 05:30,0.001,0.002,0.005,19.659
2019-02-23 01:00,2019-02-23 06:30,0.146,0.106,0.076,22.663
2019-02-23 02:00,2019-02-23 07:30,0.379,0.358,0.106,26.314
2019-02-23 03:00,2019-02-23 08:30,0.550,0.592,0.116,30.480
2019-02-23 04:00,2019-02-23 09:30,0.662,0.767,0.125,33.055
2019-02-23 05:00,2019-02-23 10:30,0.721,0.866,0.133,34.482
2019-02-23 06:00,2019-02-23 11:30,0.711,0.838,0.149,35.195
2019-02-23 07:00,2019-02-23 12:30,0.677,0.779,0.151,35.508
2019-02-23 08:00,2019-02-23 13:30,0.594,0.646,0.149,35.320
2019-02-23 09:00,2019-02-23 14:30,0.451,0.438,0.145,34.648
2019-02-23 10:00,2019-02-23 15:30,0.264,0.208,0.126,33.506
2019-02-23 11:00,2019-02-23 16:30,0.067,0.036,0.060,30.985
2019-02-23 12:00,2019-02-23 17:30,0,0,0.001,27.356
2019-02-23 13:00,2019-02-23 18:30,0,0,0,26.242
2019-02-23 14:00,2019-02-23 19:30,0,0,0,25.290
2019-02-23 15:00,2019-02-23 20:30,0,0,0,24.364
2019-02-23 16:00,2019-02-23 21:30,0,0,0,23.539
2019-02-23 17:00,2019-02-23 22:30,0,0,0,22.717
2019-02-23 18:00,2019-02-23 23:30,0,0,0,21.953
2019-02-23 19:00,2019-02-24 00:30,0,0,0,21.388
2019-02-23 20:00,2019-02-24 01:30,0,0,0,21.097
2019-02-23 21:00,2019-02-24 02:30,0,0,0,21.021
2019-02-23 22:00,2019-02-24 03:30,0,0,0,20.920
2019-02-23 23:00,2019-02-24 04:30,0,0,0,20.746
2019-02-24 00:00,2019-02-24 05:30,0.001,0.002,0.006,20.571
2019-02-24 01:00,2019-02-24 06:30,0.150,0.109,0.076,22.529
2019-02-24 02:00,2019-02-24 07:30,0.372,0.344,0.110,26.001
2019-02-24 03:00,2019-02-24 08:30,0.544,0.578,0.121,30.468
2019-02-24 04:00,2019-02-24 09:30,0.658,0.757,0.128,32.806
2019-02-24 05:00,2019-02-24 10:30,0.721,0.863,0.134,34.290
2019-02-24 06:00,2019-02-24 11:30,0.725,0.869,0.142,35.254
2019-02-24 07:00,2019-02-24 12:30,0.691,0.815,0.141,35.807
2019-02-24 08:00,2019-02-24 13:30,0.608,0.682,0.138,35.815
2019-02-24 09:00,2019-02-24 14:30,0.468,0.473,0.136,35.292
2019-02-24 10:00,2019-02-24 15:30,0.261,0.200,0.130,34.142
2019-02-24 11:00,2019-02-24 16:30,0.051,0.020,0.057,31.476
2019-02-24 12:00,2019-02-24 17:30,0,0,0,28.454
2019-02-24 13:00,2019-02-24 18:30,0,0,0,27.492
2019-02-24 14:00,2019-02-24 19:30,0,0,0,27.019
2019-02-24 15:00,2019-02-24 20:30,0,0,0,26.610
2019-02-24 16:00,2019-02-24 21:30,0,0,0,25.900
2019-02-24 17:00,2019-02-24 22:30,0,0,0,24.971
2019-02-24 18:00,2019-02-24 23:30,0,0,0,23.730
2019-02-24 19:00,2019-02-25 00:30,0,0,0,22.773
2019-02-24 20:00,2019-02-25 01:30,0,0,0,21.922
2019-02-24 21:00,2019-02-25 02:30,0,0,0,21.211
2019-02-24 22:00,2019-02-25 03:30,0,0,0,20.632
2019-02-24 23:00,2019-02-25 04:30,0,0,0,20.249
2019-02-25 00:00,2019-02-25 05:30,0.001,0.001,0.006,20.188
2019-02-25 01:00,2019-02-25 06:30,0.108,0.051,0.087,22.080
2019-02-25 02:00,2019-02-25 07:30,0.306,0.211,0.160,25.057
2019-02-25 03:00,2019-02-25 08:30,0.493,0.446,0.178,29.524
2019-02-25 04:00,2019-02-25 09:30,0.609,0.617,0.188,32.312
2019-02-25 05:00,2019-02-25 10:30,0.671,0.713,0.199,33.968
2019-02-25 06:00,2019-02-25 11:30,0.638,0.620,0.243,34.837
2019-02-25 07:00,2019-02-25 12:30,0.530,0.394,0.303,34.957
2019-02-25 08:00,2019-02-25 13:30,0.337,0.123,0.304,34.105
2019-02-25 09:00,2019-02-25 14:30,0.188,0.034,0.206,32.980
2019-02-25 10:00,2019-02-25 15:30,0.098,0.013,0.120,31.824
2019-02-25 11:00,2019-02-25 16:30,0.020,0.002,0.035,29.644
2019-02-25 12:00,2019-02-25 17:30,0,0,0,27.897
2019-02-25 13:00,2019-02-25 18:30,0,0,0,27.273
2019-02-25 14:00,2019-02-25 19:30,0,0,0,26.035
2019-02-25 15:00,2019-02-25 20:30,0,0,0,24.978
2019-02-25 16:00,2019-02-25 21:30,0,0,0,24.051
2019-02-25 17:00,2019-02-25 22:30,0,0,0,23.297
2019-02-25 18:00,2019-02-25 23:30,0,0,0,22.656
2019-02-25 19:00,2019-02-26 00:30,0,0,0,22.133
2019-02-25 20:00,2019-02-26 01:30,0,0,0,21.616
2019-02-25 21:00,2019-02-26 02:30,0,0,0,20.979
2019-02-25 22:00,2019-02-26 03:30,0,0,0,20.332
2019-02-25 23:00,2019-02-26 04:30,0,0,0,19.582
2019-02-26 00:00,2019-02-26 05:30,0.001,0.002,0.006,19.090
2019-02-26 01:00,2019-02-26 06:30,0.135,0.085,0.083,21.007
2019-02-26 02:00,2019-02-26 07:30,0.345,0.284,0.132,24.013
2019-02-26 03:00,2019-02-26 08:30,0.521,0.512,0.145,28.268
2019-02-26 04:00,2019-02-26 09:30,0.641,0.697,0.151,31.065
2019-02-26 05:00,2019-02-26 10:30,0.707,0.809,0.155,32.655
2019-02-26 06:00,2019-02-26 11:30,0.711,0.810,0.166,33.601
2019-02-26 07:00,2019-02-26 12:30,0.640,0.669,0.192,33.983
2019-02-26 08:00,2019-02-26 13:30,0.539,0.503,0.203,33.904
2019-02-26 09:00,2019-02-26 14:30,0.380,0.279,0.203,33.318
2019-02-26 10:00,2019-02-26 15:30,0.198,0.096,0.155,32.186
2019-02-26 11:00,2019-02-26 16:30,0.049,0.015,0.058,29.766
2019-02-26 12:00,2019-02-26 17:30,0,0,0.001,27.402
2019-02-26 13:00,2019-02-26 18:30,0,0,0,25.724
2019-02-26 14:00,2019-02-26 19:30,0,0,0,24.492
2019-02-26 15:00,2019-02-26 20:30,0,0,0,23.600
2019-02-26 16:00,2019-02-26 21:30,0,0,0,22.888
2019-02-26 17:00,2019-02-26 22:30,0,0,0,22.066
2019-02-26 18:00,2019-02-26 23:30,0,0,0,21.358
2019-02-26 19:00,2019-02-27 00:30,0,0,0,20.900
2019-02-26 20:00,2019-02-27 01:30,0,0,0,20.651
2019-02-26 21:00,2019-02-27 02:30,0,0,0,20.676
2019-02-26 22:00,2019-02-27 03:30,0,0,0,20.482
2019-02-26 23:00,2019-02-27 04:30,0,0,0,20.106
2019-02-27 00:00,2019-02-27 05:30,0.001,0.001,0.006,19.798
2019-02-27 01:00,2019-02-27 06:30,0.144,0.093,0.086,21.263
2019-02-27 02:00,2019-02-27 07:30,0.360,0.304,0.132,24.411
2019-02-27 03:00,2019-02-27 08:30,0.511,0.479,0.162,27.456
2019-02-27 04:00,2019-02-27 09:30,0.638,0.665,0.171,29.568
2019-02-27 05:00,2019-02-27 10:30,0.663,0.670,0.211,30.840
2019-02-27 06:00,2019-02-27 11:30,0.592,0.494,0.279,31.288
2019-02-27 07:00,2019-02-27 12:30,0.552,0.425,0.290,31.531
2019-02-27 08:00,2019-02-27 13:30,0.425,0.243,0.293,31.248
2019-02-27 09:00,2019-02-27 14:30,0.266,0.091,0.240,30.426
2019-02-27 10:00,2019-02-27 15:30,0.121,0.022,0.136,29.260
2019-02-27 11:00,2019-02-27 16:30,0.023,0.003,0.037,27.602
2019-02-27 12:00,2019-02-27 17:30,0,0,0,25.871
2019-02-27 13:00,2019-02-27 18:30,0,0,0,24.976
2019-02-27 14:00,2019-02-27 19:30,0,0,0,24.191
2019-02-27 15:00,2019-02-27 20:30,0,0,0,23.276
2019-02-27 16:00,2019-02-27 21:30,0,0,0,22.192
2019-02-27 17:00,2019-02-27 22:30,0,0,0,21.040
2019-02-27 18:00,2019-02-27 23:30,0,0,0,20.061
2019-02-27 19:00,2019-02-28 00:30,0,0,0,19.439
2019-02-27 20:00,2019-02-28 01:30,0,0,0,18.834
2019-02-27 21:00,2019-02-28 02:30,0,0,0,18.221
2019-02-27 22:00,2019-02-28 03:30,0,0,0,17.741
2019-02-27 23:00,2019-02-28 04:30,0,0,0,17.398
2019-02-28 00:00,2019-02-28 05:30,0.001,0.001,0.006,17.239
2019-02-28 01:00,2019-02-28 06:30,0.129,0.075,0.084,18.762
2019-02-28 02:00,2019-02-28 07:30,0.359,0.304,0.125,21.589
2019-02-28 03:00,2019-02-28 08:30,0.546,0.548,0.131,24.740
2019-02-28 04:00,2019-02-28 09:30,0.668,0.732,0.137,27.045
2019-02-28 05:00,2019-02-28 10:30,0.732,0.840,0.141,28.784
2019-02-28 06:00,2019-02-28 11:30,0.755,0.890,0.138,30.012
2019-02-28 07:00,2019-02-28 12:30,0.715,0.823,0.141,30.600
2019-02-28 08:00,2019-02-28 13:30,0.613,0.651,0.151,30.530
2019-02-28 09:00,2019-02-28 14:30,0.431,0.370,0.169,29.769
2019-02-28 10:00,2019-02-28 15:30,0.262,0.186,0.138,28.664
2019-02-28 11:00,2019-02-28 16:30,0.067,0.030,0.064,26.726
2019-02-28 12:00,2019-02-28 17:30,0,0,0.001,23.746
2019-02-28 13:00,2019-02-28 18:30,0,0,0,22.533
2019-02-28 14:00,2019-02-28 19:30,0,0,0,21.714
2019-02-28 15:00,2019-02-28 20:30,0,0,0,21.115
2019-02-28 16:00,2019-02-28 21:30,0,0,0,20.489
2019-02-28 17:00,2019-02-28 22:30,0,0,0,19.961
2019-02-28 18:00,2019-02-28 23:30,0,0,0,19.459
2019-02-28 19:00,2019-03-01 00:30,0,0,0,18.911
2019-02-28 20:00,2019-03-01 01:30,0,0,0,18.443
2019-02-28 21:00,2019-03-01 02:30,0,0,0,17.957
2019-02-28 22:00,2019-03-01 03:30,0,0,0,17.533
2019-02-28 23:00,2019-03-01 04:30,0,0,0,17.163
2019-03-01 00:00,2019-03-01 05:30,0.001,0.001,0.007,17.061
2019-03-01 01:00,2019-03-01 06:30,0.120,0.061,0.088,18.817
2019-03-01 02:00,2019-03-01 07:30,0.314,0.220,0.153,21.117
2019-03-01 03:00,2019-03-01 08:30,0.518,0.475,0.162,23.616
2019-03-01 04:00,2019-03-01 09:30,0.633,0.635,0.174,25.777
2019-03-01 05:00,2019-03-01 10:30,0.675,0.684,0.197,27.396
2019-03-01 06:00,2019-03-01 11:30,0.682,0.690,0.209,28.637
2019-03-01 07:00,2019-03-01 12:30,0.611,0.560,0.233,29.270
2019-03-01 08:00,2019-03-01 13:30,0.529,0.448,0.226,29.443
2019-03-01 09:00,2019-03-01 14:30,0.392,0.280,0.207,29.052
2019-03-01 10:00,2019-03-01 15:30,0.220,0.115,0.158,28.148
2019-03-01 11:00,2019-03-01 16:30,0.056,0.018,0.063,26.568
2019-03-01 12:00,2019-03-01 17:30,0,0,0.001,24.139
2019-03-01 13:00,2019-03-01 18:30,0,0,0,22.934
2019-03-01 14:00,2019-03-01 19:30,0,0,0,22.000
2019-03-01 15:00,2019-03-01 20:30,0,0,0,21.079
2019-03-01 16:00,2019-03-01 21:30,0,0,0,20.218
2019-03-01 17:00,2019-03-01 22:30,0,0,0,19.508
2019-03-01 18:00,2019-03-01 23:30,0,0,0,19.031
2019-03-01 19:00,2019-03-02 00:30,0,0,0,18.618
2019-03-01 20:00,2019-03-02 01:30,0,0,0,18.329
2019-03-01 21:00,2019-03-02 02:30,0,0,0,18.042
2019-03-01 22:00,2019-03-02 03:30,0,0,0,17.724
2019-03-01 23:00,2019-03-02 04:30,0,0,0,17.404
2019-03-02 00:00,2019-03-02 05:30,0.001,0.001,0.007,17.244
2019-03-02 01:00,2019-03-02 06:30,0.124,0.070,0.085,19.172
2019-03-02 02:00,2019-03-02 07:30,0.372,0.327,0.118,21.989
2019-03-02 03:00,2019-03-02 08:30,0.552,0.566,0.124,25.445
2019-03-02 04:00,2019-03-02 09:30,0.670,0.745,0.131,27.896
2019-03-02 05:00,2019-03-02 10:30,0.732,0.850,0.137,29.638
2019-03-02 06:00,2019-03-02 11:30,0.737,0.856,0.145,30.772
2019-03-02 07:00,2019-03-02 12:30,0.703,0.806,0.144,31.393
2019-03-02 08:00,2019-03-02 13:30,0.621,0.679,0.140,31.455
2019-03-02 09:00,2019-03-02 14:30,0.482,0.478,0.135,30.998
2019-03-02 10:00,2019-03-02 15:30,0.293,0.243,0.120,29.988
2019-03-02 11:00,2019-03-02 16:30,0.085,0.048,0.066,27.929
2019-03-02 12:00,2019-03-02 17:30,0,0,0.001,24.381
2019-03-02 13:00,2019-03-02 18:30,0,0,0,23.167
2019-03-02 14:00,2019-03-02 19:30,0,0,0,22.191
2019-03-02 15:00,2019-03-02 20:30,0,0,0,21.211
2019-03-02 16:00,2019-03-02 21:30,0,0,0,20.401
2019-03-02 17:00,2019-03-02 22:30,0,0,0,19.784
2019-03-02 18:00,2019-03-02 23:30,0,0,0,19.357
2019-03-02 19:00,2019-03-03 00:30,0,0,0,18.945
2019-03-02 20:00,2019-03-03 01:30,0,0,0,18.853
2019-03-02 21:00,2019-03-03 02:30,0,0,0,18.636
2019-03-02 22:00,2019-03-03 03:30,0,0,0,18.335
2019-03-02 23:00,2019-03-03 04:30,0,0,0,18.023
2019-03-03 00:00,2019-03-03 05:30,0.002,0.002,0.008,17.860
2019-03-03 01:00,2019-03-03 06:30,0.136,0.083,0.085,20.103
2019-03-03 02:00,2019-03-03 07:30,0.374,0.334,0.116,23.228
2019-03-03 03:00,2019-03-03 08:30,0.550,0.569,0.124,26.776
2019-03-03 04:00,2019-03-03 09:30,0.664,0.745,0.132,29.680
2019-03-03 05:00,2019-03-03 10:30,0.725,0.850,0.138,31.683
2019-03-03 06:00,2019-03-03 11:30,0.721,0.838,0.151,32.924
2019-03-03 07:00,2019-03-03 12:30,0.685,0.779,0.153,33.565
2019-03-03 08:00,2019-03-03 13:30,0.599,0.644,0.152,33.599
2019-03-03 09:00,2019-03-03 14:30,0.461,0.443,0.148,33.086
2019-03-03 10:00,2019-03-03 15:30,0.272,0.209,0.132,31.999
2019-03-03 11:00,2019-03-03 16:30,0.074,0.035,0.067,29.779
2019-03-03 12:00,2019-03-03 17:30,0,0,0.001,26.483
2019-03-03 13:00,2019-03-03 18:30,0,0,0,25.198
2019-03-03 14:00,2019-03-03 19:30,0,0,0,24.081
2019-03-03 15:00,2019-03-03 20:30,0,0,0,23.072
2019-03-03 16:00,2019-03-03 21:30,0,0,0,22.301
2019-03-03 17:00,2019-03-03 22:30,0,0,0,21.729
2019-03-03 18:00,2019-03-03 23:30,0,0,0,21.332
2019-03-03 19:00,2019-03-04 00:30,0,0,0,21.009
2019-03-03 20:00,2019-03-04 01:30,0,0,0,20.847
2019-03-03 21:00,2019-03-04 02:30,0,0,0,20.662
2019-03-03 22:00,2019-03-04 03:30,0,0,0,20.460
2019-03-03 23:00,2019-03-04 04:30,0,0,0,20.263
2019-03-04 00:00,2019-03-04 05:30,0.002,0.001,0.008,20.230
2019-03-04 01:00,2019-03-04 06:30,0.125,0.069,0.088,21.990
2019-03-04 02:00,2019-03-04 07:30,0.355,0.303,0.127,25.096
2019-03-04 03:00,2019-03-04 08:30,0.529,0.533,0.137,28.667
2019-03-04 04:00,2019-03-04 09:30,0.646,0.713,0.144,31.223
2019-03-04 05:00,2019-03-04 10:30,0.707,0.813,0.152,32.884
2019-03-04 06:00,2019-03-04 11:30,0.696,0.783,0.170,33.880
2019-03-04 07:00,2019-03-04 12:30,0.667,0.740,0.167,34.443
2019-03-04 08:00,2019-03-04 13:30,0.600,0.647,0.154,34.618
2019-03-04 09:00,2019-03-04 14:30,0.442,0.408,0.161,34.165
2019-03-04 10:00,2019-03-04 15:30,0.258,0.184,0.141,33.229
2019-03-04 11:00,2019-03-04 16:30,0.068,0.028,0.068,31.356
2019-03-04 12:00,2019-03-04 17:30,0,0,0.002,28.354
2019-03-04 13:00,2019-03-04 18:30,0,0,0,27.004
2019-03-04 14:00,2019-03-04 19:30,0,0,0,26.002
2019-03-04 15:00,2019-03-04 20:30,0,0,0,25.181
2019-03-04 16:00,2019-03-04 21:30,0,0,0,24.565
2019-03-04 17:00,2019-03-04 22:30,0,0,0,23.800
2019-03-04 18:00,2019-03-04 23:30,0,0,0,22.933
2019-03-04 19:00,2019-03-05 00:30,0,0,0,22.403
2019-03-04 20:00,2019-03-05 01:30,0,0,0,21.976
2019-03-04 21:00,2019-03-05 02:30,0,0,0,21.452
2019-03-04 22:00,2019-03-05 03:30,0,0,0,20.927
2019-03-04 23:00,2019-03-05 04:30,0,0,0,20.506
2019-03-05 00:00,2019-03-05 05:30,0.002,0.002,0.009,20.339
2019-03-05 01:00,2019-03-05 06:30,0.148,0.099,0.085,22.852
2019-03-05 02:00,2019-03-05 07:30,0.360,0.319,0.121,26.470
2019-03-05 03:00,2019-03-05 08:30,0.531,0.543,0.134,29.355
2019-03-05 04:00,2019-03-05 09:30,0.648,0.719,0.141,31.371
2019-03-05 05:00,2019-03-05 10:30,0.711,0.825,0.147,32.889
2019-03-05 06:00,2019-03-05 11:30,0.714,0.827,0.157,33.934
2019-03-05 07:00,2019-03-05 12:30,0.672,0.754,0.163,34.503
2019-03-05 08:00,2019-03-05 13:30,0.584,0.611,0.166,34.571
2019-03-05 09:00,2019-03-05 14:30,0.425,0.369,0.175,34.085
2019-03-05 10:00,2019-03-05 15:30,0.230,0.139,0.152,33.084
2019-03-05 11:00,2019-03-05 16:30,0.066,0.026,0.069,31.362
2019-03-05 12:00,2019-03-05 17:30,0,0,0.002,28.590
2019-03-05 13:00,2019-03-05 18:30,0,0,0,27.466
2019-03-05 14:00,2019-03-05 19:30,0,0,0,26.586
2019-03-05 15:00,2019-03-05 20:30,0,0,0,25.865
2019-03-05 16:00,2019-03-05 21:30,0,0,0,25.232
2019-03-05 17:00,2019-03-05 22:30,0,0,0,24.807
2019-03-05 18:00,2019-03-05 23:30,0,0,0,24.162
2019-03-05 19:00,2019-03-06 00:30,0,0,0,23.339
2019-03-05 20:00,2019-03-06 01:30,0,0,0,22.520
2019-03-05 21:00,2019-03-06 02:30,0,0,0,21.883
2019-03-05 22:00,2019-03-06 03:30,0,0,0,21.293
2019-03-05 23:00,2019-03-06 04:30,0,0,0,20.763
2019-03-06 00:00,2019-03-06 05:30,0.003,0.002,0.009,20.487
2019-03-06 01:00,2019-03-06 06:30,0.145,0.095,0.086,22.721
2019-03-06 02:00,2019-03-06 07:30,0.360,0.318,0.121,26.125
2019-03-06 03:00,2019-03-06 08:30,0.533,0.549,0.131,29.291
2019-03-06 04:00,2019-03-06 09:30,0.650,0.726,0.137,31.414
2019-03-06 05:00,2019-03-06 10:30,0.714,0.835,0.143,33.014
2019-03-06 06:00,2019-03-06 11:30,0.701,0.799,0.163,33.932
2019-03-06 07:00,2019-03-06 12:30,0.674,0.759,0.160,34.461
2019-03-06 08:00,2019-03-06 13:30,0.594,0.637,0.154,34.488
2019-03-06 09:00,2019-03-06 14:30,0.459,0.444,0.148,33.977
2019-03-06 10:00,2019-03-06 15:30,0.277,0.218,0.131,32.883
2019-03-06 11:00,2019-03-06 16:30,0.080,0.040,0.071,30.749
2019-03-06 12:00,2019-03-06 17:30,0,0,0.002,27.298
2019-03-06 13:00,2019-03-06 18:30,0,0,0,25.833
2019-03-06 14:00,2019-03-06 19:30,0,0,0,24.676
2019-03-06 15:00,2019-03-06 20:30,0,0,0,23.601
2019-03-06 16:00,2019-03-06 21:30,0,0,0,22.706
2019-03-06 17:00,2019-03-06 22:30,0,0,0,22.078
2019-03-06 18:00,2019-03-06 23:30,0,0,0,21.593
2019-03-06 19:00,2019-03-07 00:30,0,0,0,21.203
2019-03-06 20:00,2019-03-07 01:30,0,0,0,20.845
2019-03-06 21:00,2019-03-07 02:30,0,0,0,20.747
2019-03-06 22:00,2019-03-07 03:30,0,0,0,20.551
2019-03-06 23:00,2019-03-07 04:30,0,0,0,20.192
2019-03-07 00:00,2019-03-07 05:30,0.002,0.001,0.009,19.990
2019-03-07 01:00,2019-03-07 06:30,0.122,0.063,0.091,21.919
2019-03-07 02:00,2019-03-07 07:30,0.339,0.274,0.136,24.531
2019-03-07 03:00,2019-03-07 08:30,0.535,0.537,0.136,27.129
2019-03-07 04:00,2019-03-07 09:30,0.652,0.711,0.143,29.127
2019-03-07 05:00,2019-03-07 10:30,0.711,0.808,0.151,30.677
2019-03-07 06:00,2019-03-07 11:30,0.724,0.833,0.154,31.850
2019-03-07 07:00,2019-03-07 12:30,0.687,0.774,0.156,32.559
2019-03-07 08:00,2019-03-07 13:30,0.600,0.639,0.154,32.722
2019-03-07 09:00,2019-03-07 14:30,0.476,0.470,0.141,32.416
2019-03-07 10:00,2019-03-07 15:30,0.282,0.223,0.130,31.463
2019-03-07 11:00,2019-03-07 16:30,0.083,0.042,0.072,29.651
2019-03-07 12:00,2019-03-07 17:30,0,0,0.002,26.329
2019-03-07 13:00,2019-03-07 18:30,0,0,0,24.954
2019-03-07 14:00,2019-03-07 19:30,0,0,0,23.867
2019-03-07 15:00,2019-03-07 20:30,0,0,0,22.855
2019-03-07 16:00,2019-03-07 21:30,0,0,0,21.991
2019-03-07 17:00,2019-03-07 22:30,0,0,0,21.173
2019-03-07 18:00,2019-03-07 23:30,0,0,0,20.440
2019-03-07 19:00,2019-03-08 00:30,0,0,0,19.890
2019-03-07 20:00,2019-03-08 01:30,0,0,0,19.560
2019-03-07 21:00,2019-03-08 02:30,0,0,0,19.206
2019-03-07 22:00,2019-03-08 03:30,0,0,0,19.083
2019-03-07 23:00,2019-03-08 04:30,0,0,0,19.006
2019-03-08 00:00,2019-03-08 05:30,0.002,0.002,0.009,19.015
2019-03-08 01:00,2019-03-08 06:30,0.129,0.072,0.090,21.089
2019-03-08 02:00,2019-03-08 07:30,0.363,0.317,0.121,24.468
2019-03-08 03:00,2019-03-08 08:30,0.532,0.538,0.132,27.486
2019-03-08 04:00,2019-03-08 09:30,0.655,0.724,0.136,29.511
2019-03-08 05:00,2019-03-08 10:30,0.722,0.841,0.138,31.091
2019-03-08 06:00,2019-03-08 11:30,0.734,0.866,0.142,32.184
2019-03-08 07:00,2019-03-08 12:30,0.701,0.815,0.140,32.798
2019-03-08 08:00,2019-03-08 13:30,0.625,0.698,0.133,32.870
2019-03-08 09:00,2019-03-08 14:30,0.493,0.510,0.124,32.328
2019-03-08 10:00,2019-03-08 15:30,0.311,0.277,0.111,31.186
2019-03-08 11:00,2019-03-08 16:30,0.101,0.065,0.069,28.969
2019-03-08 12:00,2019-03-08 17:30,0,0,0.003,24.655
2019-03-08 13:00,2019-03-08 18:30,0,0,0,23.200
2019-03-08 14:00,2019-03-08 19:30,0,0,0,22.615
2019-03-08 15:00,2019-03-08 20:30,0,0,0,22.465
2019-03-08 16:00,2019-03-08 21:30,0,0,0,22.327
2019-03-08 17:00,2019-03-08 22:30,0,0,0,21.662
2019-03-08 18:00,2019-03-08 23:30,0,0,0,20.645
2019-03-08 19:00,2019-03-09 00:30,0,0,0,19.715
2019-03-08 20:00,2019-03-09 01:30,0,0,0,19.043
2019-03-08 21:00,2019-03-09 02:30,0,0,0,18.468
2019-03-08 22:00,2019-03-09 03:30,0,0,0,18.057
2019-03-08 23:00,2019-03-09 04:30,0,0,0,17.656
2019-03-09 00:00,2019-03-09 05:30,0.005,0.004,0.011,17.399
2019-03-09 01:00,2019-03-09 06:30,0.187,0.155,0.070,20.434
2019-03-09 02:00,2019-03-09 07:30,0.408,0.407,0.088,24.577
2019-03-09 03:00,2019-03-09 08:30,0.573,0.637,0.099,29.008
2019-03-09 04:00,2019-03-09 09:30,0.684,0.812,0.107,31.466
2019-03-09 05:00,2019-03-09 10:30,0.744,0.915,0.114,33.084
2019-03-09 06:00,2019-03-09 11:30,0.752,0.932,0.119,34.076
2019-03-09 07:00,2019-03-09 12:30,0.718,0.876,0.119,34.578
2019-03-09 08:00,2019-03-09 13:30,0.636,0.742,0.117,34.586
2019-03-09 09:00,2019-03-09 14:30,0.490,0.517,0.119,34.030
2019-03-09 10:00,2019-03-09 15:30,0.305,0.274,0.110,32.941
2019-03-09 11:00,2019-03-09 16:30,0.096,0.060,0.070,30.492
2019-03-09 12:00,2019-03-09 17:30,0,0,0.003,26.613
2019-03-09 13:00,2019-03-09 18:30,0,0,0,25.211
2019-03-09 14:00,2019-03-09 19:30,0,0,0,23.909
2019-03-09 15:00,2019-03-09 20:30,0,0,0,22.661
2019-03-09 16:00,2019-03-09 21:30,0,0,0,21.835
2019-03-09 17:00,2019-03-09 22:30,0,0,0,21.191
2019-03-09 18:00,2019-03-09 23:30,0,0,0,20.615
2019-03-09 19:00,2019-03-10 00:30,0,0,0,20.115
2019-03-09 20:00,2019-03-10 01:30,0,0,0,19.659
2019-03-09 21:00,2019-03-10 02:30,0,0,0,19.388
2019-03-09 22:00,2019-03-10 03:30,0,0,0,19.130
2019-03-09 23:00,2019-03-10 04:30,0,0,0,18.902
2019-03-10 00:00,2019-03-10 05:30,0.004,0.002,0.010,18.953
2019-03-10 01:00,2019-03-10 06:30,0.148,0.096,0.087,21.799
2019-03-10 02:00,2019-03-10 07:30,0.368,0.333,0.115,25.771
