# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.752, -1.258 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "51.7520131", "lon": "-1.2578499", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-01 00:00,2019-01-01 00:00,0,0,0,5.954
2019-01-01 01:00,2019-01-01 01:00,0,0,0,5.833
2019-01-01 02:00,2019-01-01 02:00,0,0,0,5.701
2019-01-01 03:00,2019-01-01 03:00,0,0,0,5.941
2019-01-01 04:00,2019-01-01 04:00,0,0,0,6.217
2019-01-01 05:00,2019-01-01 05:00,0,0,0,6.355
2019-01-01 06:00,2019-01-01 06:00,0,0,0,6.457
2019-01-01 07:00,2019-01-01 07:00,0,0,0,6.526
2019-01-01 08:00,2019-01-01 08:00,0,0.001,0.004,6.723
2019-01-01 09:00,2019-01-01 09:00,0.021,0.005,0.031,7.184
2019-01-01 10:00,2019-01-01 10:00,0.052,0.010,0.060,7.850
2019-01-01 11:00,2019-01-01 11:00,0.099,0.027,0.094,8.599
2019-01-01 12:00,2019-01-01 12:00,0.122,0.042,0.104,9.119
2019-01-01 13:00,2019-01-01 13:00,0.141,0.067,0.099,9.258
2019-01-01 14:00,2019-01-01 14:00,0.088,0.045,0.065,8.793
2019-01-01 15:00,2019-01-01 15:00,0.024,0.020,0.019,7.247
2019-01-01 16:00,2019-01-01 16:00,0,0,0,5.381
2019-01-01 17:00,2019-01-01 17:00,0,0,0,4.000
2019-01-01 18:00,2019-01-01 18:00,0,0,0,3.116
2019-01-01 19:00,2019-01-01 19:00,0,0,0,2.383
2019-01-01 20:00,2019-01-01 20:00,0,0,0,1.848
2019-01-01 21:00,2019-01-01 21:00,0,0,0,1.795
2019-01-01 22:00,2019-01-01 22:00,0,0,0,1.973
2019-01-01 23:00,2019-01-01 23:00,0,0,0,1.908
2019-01-02 00:00,2019-01-02 00:00,0,0,0,1.059
2019-01-02 01:00,2019-01-02 01:00,0,0,0,0.494
2019-01-02 02:00,2019-01-02 02:00,0,0,0,0.119
2019-01-02 03:00,2019-01-02 03:00,0,0,0,-0.131
2019-01-02 04:00,2019-01-02 04:00,0,0,0,-0.595
2019-01-02 05:00,2019-01-02 05:00,0,0,0,-0.930
2019-01-02 06:00,2019-01-02 06:00,0,0,0,-1.283
2019-01-02 07:00,2019-01-02 07:00,0,0,0,-1.703
2019-01-02 08:00,2019-01-02 08:00,0.031,0.033,0.013,-1.787
2019-01-02 09:00,2019-01-02 09:00,0.221,0.188,0.052,-0.230
2019-01-02 10:00,2019-01-02 10:00,0.403,0.369,0.067,1.009
2019-01-02 11:00,2019-01-02 11:00,0.450,0.414,0.077,2.376
2019-01-02 12:00,2019-01-02 12:00,0.430,0.391,0.082,4.058
2019-01-02 13:00,2019-01-02 13:00,0.345,0.300,0.078,4.576
2019-01-02 14:00,2019-01-02 14:00,0.203,0.166,0.061,4.047
2019-01-02 15:00,2019-01-02 15:00,0.050,0.047,0.020,1.977
2019-01-02 16:00,2019-01-02 16:00,0,0,0,0.707
2019-01-02 17:00,2019-01-02 17:00,0,0,0,0.487
2019-01-02 18:00,2019-01-02 18:00,0,0,0,0.379
2019-01-02 19:00,2019-01-02 19:00,0,0,0,0.377
2019-01-02 20:00,2019-01-02 20:00,0,0,0,0.443
2019-01-02 21:00,2019-01-02 21:00,0,0,0,0.423
2019-01-02 22:00,2019-01-02 22:00,0,0,0,0.172
2019-01-02 23:00,2019-01-02 23:00,0,0,0,-0.168
2019-01-03 00:00,2019-01-03 00:00,0,0,0,-0.402
2019-01-03 01:00,2019-01-03 01:00,0,0,0,-0.572
2019-01-03 02:00,2019-01-03 02:00,0,0,0,-0.759
2019-01-03 03:00,2019-01-03 03:00,0,0,0,-0.894
2019-01-03 04:00,2019-01-03 04:00,0,0,0,-0.842
2019-01-03 05:00,2019-01-03 05:00,0,0,0,-0.799
2019-01-03 06:00,2019-01-03 06:00,0,0,0,-0.753
2019-01-03 07:00,2019-01-03 07:00,0,0,0,-0.640
2019-01-03 08:00,2019-01-03 08:00,0.018,0.018,0.013,-0.271
2019-01-03 09:00,2019-01-03 09:00,0.130,0.090,0.059,1.048
2019-01-03 10:00,2019-01-03 10:00,0.268,0.204,0.089,2.176
2019-01-03 11:00,2019-01-03 11:00,0.351,0.282,0.101,3.613
2019-01-03 12:00,2019-01-03 12:00,0.275,0.193,0.110,4.027
2019-01-03 13:00,2019-01-03 13:00,0.196,0.122,0.097,3.959
2019-01-03 14:00,2019-01-03 14:00,0.116,0.071,0.066,3.518
2019-01-03 15:00,2019-01-03 15:00,0.030,0.024,0.021,2.193
2019-01-03 16:00,2019-01-03 16:00,0,0,0,1.186
2019-01-03 17:00,2019-01-03 17:00,0,0,0,0.343
2019-01-03 18:00,2019-01-03 18:00,0,0,0,-0.597
2019-01-03 19:00,2019-01-03 19:00,0,0,0,-1.169
2019-01-03 20:00,2019-01-03 20:00,0,0,0,-1.312
2019-01-03 21:00,2019-01-03 21:00,0,0,0,-1.409
2019-01-03 22:00,2019-01-03 22:00,0,0,0,-1.633
2019-01-03 23:00,2019-01-03 23:00,0,0,0,-1.029
2019-01-04 00:00,2019-01-04 00:00,0,0,0,-0.921
2019-01-04 01:00,2019-01-04 01:00,0,0,0,-1.667
2019-01-04 02:00,2019-01-04 02:00,0,0,0,-2.321
2019-01-04 03:00,2019-01-04 03:00,0,0,0,-2.415
2019-01-04 04:00,2019-01-04 04:00,0,0,0,-2.107
2019-01-04 05:00,2019-01-04 05:00,0,0,0,-2.199
2019-01-04 06:00,2019-01-04 06:00,0,0,0,-2.471
2019-01-04 07:00,2019-01-04 07:00,0,0,0,-2.724
2019-01-04 08:00,2019-01-04 08:00,0.036,0.037,0.014,-2.728
2019-01-04 09:00,2019-01-04 09:00,0.153,0.112,0.059,-1.175
2019-01-04 10:00,2019-01-04 10:00,0.221,0.150,0.091,-0.243
2019-01-04 11:00,2019-01-04 11:00,0.288,0.205,0.107,0.886
2019-01-04 12:00,2019-01-04 12:00,0.286,0.202,0.108,1.936
2019-01-04 13:00,2019-01-04 13:00,0.242,0.171,0.094,1.958
2019-01-04 14:00,2019-01-04 14:00,0.233,0.191,0.063,1.098
2019-01-04 15:00,2019-01-04 15:00,0.069,0.063,0.023,-1.312
2019-01-04 16:00,2019-01-04 16:00,0,0,0,-2.588
2019-01-04 17:00,2019-01-04 17:00,0,0,0,-2.658
2019-01-04 18:00,2019-01-04 18:00,0,0,0,-2.537
2019-01-04 19:00,2019-01-04 19:00,0,0,0,-2.361
2019-01-04 20:00,2019-01-04 20:00,0,0,0,-2.109
2019-01-04 21:00,2019-01-04 21:00,0,0,0,-1.619
2019-01-04 22:00,2019-01-04 22:00,0,0,0,-1.287
2019-01-04 23:00,2019-01-04 23:00,0,0,0,-1.158
2019-01-05 00:00,2019-01-05 00:00,0,0,0,-0.971
2019-01-05 01:00,2019-01-05 01:00,0,0,0,-0.797
2019-01-05 02:00,2019-01-05 02:00,0,0,0,-0.783
2019-01-05 03:00,2019-01-05 03:00,0,0,0,-0.799
2019-01-05 04:00,2019-01-05 04:00,0,0,0,-0.757
2019-01-05 05:00,2019-01-05 05:00,0,0,0,-0.717
2019-01-05 06:00,2019-01-05 06:00,0,0,0,-0.747
2019-01-05 07:00,2019-01-05 07:00,0,0,0,-0.858
2019-01-05 08:00,2019-01-05 08:00,0.010,0.009,0.012,-0.751
2019-01-05 09:00,2019-01-05 09:00,0.081,0.042,0.056,0.107
2019-01-05 10:00,2019-01-05 10:00,0.193,0.117,0.096,1.153
2019-01-05 11:00,2019-01-05 11:00,0.261,0.172,0.113,2.103
2019-01-05 12:00,2019-01-05 12:00,0.268,0.179,0.114,2.883
2019-01-05 13:00,2019-01-05 13:00,0.222,0.145,0.100,3.053
2019-01-05 14:00,2019-01-05 14:00,0.126,0.077,0.069,2.364
2019-01-05 15:00,2019-01-05 15:00,0.024,0.017,0.020,0.733
2019-01-05 16:00,2019-01-05 16:00,0,0,0,-0.004
2019-01-05 17:00,2019-01-05 17:00,0,0,0,0.204
2019-01-05 18:00,2019-01-05 18:00,0,0,0,0.528
2019-01-05 19:00,2019-01-05 19:00,0,0,0,0.760
2019-01-05 20:00,2019-01-05 20:00,0,0,0,0.882
2019-01-05 21:00,2019-01-05 21:00,0,0,0,1.024
2019-01-05 22:00,2019-01-05 22:00,0,0,0,1.302
2019-01-05 23:00,2019-01-05 23:00,0,0,0,1.522
2019-01-06 00:00,2019-01-06 00:00,0,0,0,1.726
2019-01-06 01:00,2019-01-06 01:00,0,0,0,1.946
2019-01-06 02:00,2019-01-06 02:00,0,0,0,2.068
2019-01-06 03:00,2019-01-06 03:00,0,0,0,2.133
2019-01-06 04:00,2019-01-06 04:00,0,0,0,2.118
2019-01-06 05:00,2019-01-06 05:00,0,0,0,2.132
2019-01-06 06:00,2019-01-06 06:00,0,0,0,2.242
2019-01-06 07:00,2019-01-06 07:00,0,0,0,2.225
2019-01-06 08:00,2019-01-06 08:00,0.004,0.003,0.009,2.189
2019-01-06 09:00,2019-01-06 09:00,0.043,0.012,0.047,3.275
2019-01-06 10:00,2019-01-06 10:00,0.064,0.013,0.070,3.967
2019-01-06 11:00,2019-01-06 11:00,0.059,0.008,0.069,4.347
2019-01-06 12:00,2019-01-06 12:00,0.081,0.015,0.086,4.803
2019-01-06 13:00,2019-01-06 13:00,0.076,0.016,0.078,5.011
2019-01-06 14:00,2019-01-06 14:00,0.048,0.012,0.053,4.681
2019-01-06 15:00,2019-01-06 15:00,0.007,0.003,0.014,3.755
2019-01-06 16:00,2019-01-06 16:00,0,0,0,3.353
2019-01-06 17:00,2019-01-06 17:00,0,0,0,3.618
2019-01-06 18:00,2019-01-06 18:00,0,0,0,3.874
2019-01-06 19:00,2019-01-06 19:00,0,0,0,4.019
2019-01-06 20:00,2019-01-06 20:00,0,0,0,4.082
2019-01-06 21:00,2019-01-06 21:00,0,0,0,4.092
2019-01-06 22:00,2019-01-06 22:00,0,0,0,3.890
2019-01-06 23:00,2019-01-06 23:00,0,0,0,3.608
2019-01-07 00:00,2019-01-07 00:00,0,0,0,3.640
2019-01-07 01:00,2019-01-07 01:00,0,0,0,3.572
2019-01-07 02:00,2019-01-07 02:00,0,0,0,3.288
2019-01-07 03:00,2019-01-07 03:00,0,0,0,3.227
2019-01-07 04:00,2019-01-07 04:00,0,0,0,3.208
2019-01-07 05:00,2019-01-07 05:00,0,0,0,3.393
2019-01-07 06:00,2019-01-07 06:00,0,0,0,3.767
2019-01-07 07:00,2019-01-07 07:00,0,0,0,4.188
2019-01-07 08:00,2019-01-07 08:00,0.001,0.001,0.006,4.610
2019-01-07 09:00,2019-01-07 09:00,0.025,0.005,0.035,5.294
2019-01-07 10:00,2019-01-07 10:00,0.057,0.010,0.065,6.269
2019-01-07 11:00,2019-01-07 11:00,0.076,0.014,0.082,7.332
2019-01-07 12:00,2019-01-07 12:00,0.102,0.025,0.099,8.361
2019-01-07 13:00,2019-01-07 13:00,0.088,0.024,0.086,9.037
2019-01-07 14:00,2019-01-07 14:00,0.071,0.026,0.065,9.153
2019-01-07 15:00,2019-01-07 15:00,0.010,0.005,0.016,8.828
2019-01-07 16:00,2019-01-07 16:00,0,0,0,8.489
2019-01-07 17:00,2019-01-07 17:00,0,0,0,8.337
2019-01-07 18:00,2019-01-07 18:00,0,0,0,8.263
2019-01-07 19:00,2019-01-07 19:00,0,0,0,8.242
2019-01-07 20:00,2019-01-07 20:00,0,0,0,8.236
2019-01-07 21:00,2019-01-07 21:00,0,0,0,8.019
2019-01-07 22:00,2019-01-07 22:00,0,0,0,7.272
2019-01-07 23:00,2019-01-07 23:00,0,0,0,6.228
2019-01-08 00:00,2019-01-08 00:00,0,0,0,4.934
2019-01-08 01:00,2019-01-08 01:00,0,0,0,3.938
2019-01-08 02:00,2019-01-08 02:00,0,0,0,3.423
2019-01-08 03:00,2019-01-08 03:00,0,0,0,3.318
2019-01-08 04:00,2019-01-08 04:00,0,0,0,3.198
2019-01-08 05:00,2019-01-08 05:00,0,0,0,3.331
2019-01-08 06:00,2019-01-08 06:00,0,0,0,3.522
2019-01-08 07:00,2019-01-08 07:00,0,0,0,3.976
2019-01-08 08:00,2019-01-08 08:00,0.004,0.004,0.009,4.474
2019-01-08 09:00,2019-01-08 09:00,0.047,0.018,0.046,5.216
2019-01-08 10:00,2019-01-08 10:00,0.225,0.156,0.095,6.000
2019-01-08 11:00,2019-01-08 11:00,0.432,0.392,0.089,6.831
2019-01-08 12:00,2019-01-08 12:00,0.486,0.468,0.079,7.366
2019-01-08 13:00,2019-01-08 13:00,0.430,0.409,0.071,7.399
2019-01-08 14:00,2019-01-08 14:00,0.276,0.248,0.060,6.844
2019-01-08 15:00,2019-01-08 15:00,0.068,0.061,0.026,5.223
2019-01-08 16:00,2019-01-08 16:00,0,0,0,3.259
2019-01-08 17:00,2019-01-08 17:00,0,0,0,2.746
2019-01-08 18:00,2019-01-08 18:00,0,0,0,2.280
2019-01-08 19:00,2019-01-08 19:00,0,0,0,2.089
2019-01-08 20:00,2019-01-08 20:00,0,0,0,2.185
2019-01-08 21:00,2019-01-08 21:00,0,0,0,2.220
2019-01-08 22:00,2019-01-08 22:00,0,0,0,2.188
2019-01-08 23:00,2019-01-08 23:00,0,0,0,2.047
2019-01-09 00:00,2019-01-09 00:00,0,0,0,1.992
2019-01-09 01:00,2019-01-09 01:00,0,0,0,2.043
2019-01-09 02:00,2019-01-09 02:00,0,0,0,1.824
2019-01-09 03:00,2019-01-09 03:00,0,0,0,1.646
2019-01-09 04:00,2019-01-09 04:00,0,0,0,1.345
2019-01-09 05:00,2019-01-09 05:00,0,0,0,0.731
2019-01-09 06:00,2019-01-09 06:00,0,0,0,0.418
2019-01-09 07:00,2019-01-09 07:00,0,0,0,-0.059
2019-01-09 08:00,2019-01-09 08:00,0.022,0.021,0.014,-0.023
2019-01-09 09:00,2019-01-09 09:00,0.223,0.185,0.059,0.733
2019-01-09 10:00,2019-01-09 10:00,0.427,0.395,0.069,1.891
2019-01-09 11:00,2019-01-09 11:00,0.500,0.477,0.075,3.110
2019-01-09 12:00,2019-01-09 12:00,0.483,0.454,0.079,3.923
2019-01-09 13:00,2019-01-09 13:00,0.395,0.356,0.077,4.156
2019-01-09 14:00,2019-01-09 14:00,0.247,0.209,0.063,3.770
2019-01-09 15:00,2019-01-09 15:00,0.061,0.052,0.026,2.382
2019-01-09 16:00,2019-01-09 16:00,0,0,0,0.659
2019-01-09 17:00,2019-01-09 17:00,0,0,0,0.246
2019-01-09 18:00,2019-01-09 18:00,0,0,0,-0.240
2019-01-09 19:00,2019-01-09 19:00,0,0,0,-0.428
2019-01-09 20:00,2019-01-09 20:00,0,0,0,-0.089
2019-01-09 21:00,2019-01-09 21:00,0,0,0,0.036
2019-01-09 22:00,2019-01-09 22:00,0,0,0,-0.153
2019-01-09 23:00,2019-01-09 23:00,0,0,0,-0.301
2019-01-10 00:00,2019-01-10 00:00,0,0,0,-0.464
2019-01-10 01:00,2019-01-10 01:00,0,0,0,-0.624
2019-01-10 02:00,2019-01-10 02:00,0,0,0,-0.835
2019-01-10 03:00,2019-01-10 03:00,0,0,0,-1.000
2019-01-10 04:00,2019-01-10 04:00,0,0,0,-0.982
2019-01-10 05:00,2019-01-10 05:00,0,0,0,-1.026
2019-01-10 06:00,2019-01-10 06:00,0,0,0,-1.131
2019-01-10 07:00,2019-01-10 07:00,0,0,0,-1.231
2019-01-10 08:00,2019-01-10 08:00,0.009,0.006,0.013,-1.001
2019-01-10 09:00,2019-01-10 09:00,0.050,0.014,0.052,0.159
2019-01-10 10:00,2019-01-10 10:00,0.073,0.014,0.077,1.202
2019-01-10 11:00,2019-01-10 11:00,0.071,0.010,0.079,2.058
2019-01-10 12:00,2019-01-10 12:00,0.054,0.006,0.066,2.709
2019-01-10 13:00,2019-01-10 13:00,0.035,0.003,0.048,3.065
2019-01-10 14:00,2019-01-10 14:00,0.021,0.002,0.032,3.164
2019-01-10 15:00,2019-01-10 15:00,0.003,0.001,0.010,2.981
2019-01-10 16:00,2019-01-10 16:00,0,0,0,3.040
2019-01-10 17:00,2019-01-10 17:00,0,0,0,3.525
2019-01-10 18:00,2019-01-10 18:00,0,0,0,3.954
2019-01-10 19:00,2019-01-10 19:00,0,0,0,4.319
2019-01-10 20:00,2019-01-10 20:00,0,0,0,4.738
2019-01-10 21:00,2019-01-10 21:00,0,0,0,5.156
2019-01-10 22:00,2019-01-10 22:00,0,0,0,5.387
2019-01-10 23:00,2019-01-10 23:00,0,0,0,4.962
2019-01-11 00:00,2019-01-11 00:00,0,0,0,4.115
2019-01-11 01:00,2019-01-11 01:00,0,0,0,3.430
2019-01-11 02:00,2019-01-11 02:00,0,0,0,2.865
2019-01-11 03:00,2019-01-11 03:00,0,0,0,2.658
2019-01-11 04:00,2019-01-11 04:00,0,0,0,2.937
2019-01-11 05:00,2019-01-11 05:00,0,0,0,3.234
2019-01-11 06:00,2019-01-11 06:00,0,0,0,3.462
2019-01-11 07:00,2019-01-11 07:00,0,0,0,3.661
2019-01-11 08:00,2019-01-11 08:00,0.005,0.004,0.011,3.915
2019-01-11 09:00,2019-01-11 09:00,0.039,0.010,0.046,4.506
2019-01-11 10:00,2019-01-11 10:00,0.076,0.018,0.077,5.121
2019-01-11 11:00,2019-01-11 11:00,0.110,0.029,0.102,5.888
2019-01-11 12:00,2019-01-11 12:00,0.143,0.050,0.116,6.531
2019-01-11 13:00,2019-01-11 13:00,0.141,0.058,0.106,6.817
2019-01-11 14:00,2019-01-11 14:00,0.069,0.024,0.065,6.478
2019-01-11 15:00,2019-01-11 15:00,0.011,0.005,0.018,5.592
2019-01-11 16:00,2019-01-11 16:00,0,0,0,5.099
2019-01-11 17:00,2019-01-11 17:00,0,0,0,5.003
2019-01-11 18:00,2019-01-11 18:00,0,0,0,4.755
2019-01-11 19:00,2019-01-11 19:00,0,0,0,4.449
2019-01-11 20:00,2019-01-11 20:00,0,0,0,4.170
2019-01-11 21:00,2019-01-11 21:00,0,0,0,3.699
2019-01-11 22:00,2019-01-11 22:00,0,0,0,3.569
2019-01-11 23:00,2019-01-11 23:00,0,0,0,3.569
2019-01-12 00:00,2019-01-12 00:00,0,0,0,3.641
2019-01-12 01:00,2019-01-12 01:00,0,0,0,3.642
2019-01-12 02:00,2019-01-12 02:00,0,0,0,3.733
2019-01-12 03:00,2019-01-12 03:00,0,0,0,3.711
2019-01-12 04:00,2019-01-12 04:00,0,0,0,3.881
2019-01-12 05:00,2019-01-12 05:00,0,0,0,4.568
2019-01-12 06:00,2019-01-12 06:00,0,0,0,5.692
2019-01-12 07:00,2019-01-12 07:00,0,0,0,6.617
2019-01-12 08:00,2019-01-12 08:00,0,0,0.003,7.077
2019-01-12 09:00,2019-01-12 09:00,0.005,0.001,0.014,7.538
2019-01-12 10:00,2019-01-12 10:00,0.021,0.002,0.034,7.893
2019-01-12 11:00,2019-01-12 11:00,0.084,0.014,0.092,8.369
2019-01-12 12:00,2019-01-12 12:00,0.094,0.017,0.099,8.484
2019-01-12 13:00,2019-01-12 13:00,0.051,0.006,0.063,8.122
2019-01-12 14:00,2019-01-12 14:00,0.021,0.002,0.033,7.702
2019-01-12 15:00,2019-01-12 15:00,0.004,0.001,0.012,7.305
2019-01-12 16:00,2019-01-12 16:00,0,0,0,7.004
2019-01-12 17:00,2019-01-12 17:00,0,0,0,6.953
2019-01-12 18:00,2019-01-12 18:00,0,0,0,7.028
2019-01-12 19:00,2019-01-12 19:00,0,0,0,7.253
2019-01-12 20:00,2019-01-12 20:00,0,0,0,7.538
2019-01-12 21:00,2019-01-12 21:00,0,0,0,7.690
2019-01-12 22:00,2019-01-12 22:00,0,0,0,7.792
2019-01-12 23:00,2019-01-12 23:00,0,0,0,7.975
2019-01-13 00:00,2019-01-13 00:00,0,0,0,8.172
2019-01-13 01:00,2019-01-13 01:00,0,0,0,8.255
2019-01-13 02:00,2019-01-13 02:00,0,0,0,8.270
2019-01-13 03:00,2019-01-13 03:00,0,0,0,8.310
2019-01-13 04:00,2019-01-13 04:00,0,0,0,8.201
2019-01-13 05:00,2019-01-13 05:00,0,0,0,8.098
2019-01-13 06:00,2019-01-13 06:00,0,0,0,8.050
2019-01-13 07:00,2019-01-13 07:00,0,0,0,8.005
2019-01-13 08:00,2019-01-13 08:00,0.004,0.003,0.011,7.999
2019-01-13 09:00,2019-01-13 09:00,0.029,0.006,0.039,8.242
2019-01-13 10:00,2019-01-13 10:00,0.079,0.019,0.081,8.669
2019-01-13 11:00,2019-01-13 11:00,0.144,0.051,0.118,9.213
2019-01-13 12:00,2019-01-13 12:00,0.178,0.077,0.129,9.748
2019-01-13 13:00,2019-01-13 13:00,0.111,0.035,0.100,9.957
2019-01-13 14:00,2019-01-13 14:00,0.039,0.008,0.049,9.738
2019-01-13 15:00,2019-01-13 15:00,0.006,0.002,0.014,9.432
2019-01-13 16:00,2019-01-13 16:00,0,0,0,9.096
2019-01-13 17:00,2019-01-13 17:00,0,0,0,8.742
2019-01-13 18:00,2019-01-13 18:00,0,0,0,8.209
2019-01-13 19:00,2019-01-13 19:00,0,0,0,7.523
2019-01-13 20:00,2019-01-13 20:00,0,0,0,6.706
2019-01-13 21:00,2019-01-13 21:00,0,0,0,5.915
2019-01-13 22:00,2019-01-13 22:00,0,0,0,5.398
2019-01-13 23:00,2019-01-13 23:00,0,0,0,5.014
2019-01-14 00:00,2019-01-14 00:00,0,0,0,4.681
2019-01-14 01:00,2019-01-14 01:00,0,0,0,4.535
2019-01-14 02:00,2019-01-14 02:00,0,0,0,4.500
2019-01-14 03:00,2019-01-14 03:00,0,0,0,4.414
2019-01-14 04:00,2019-01-14 04:00,0,0,0,4.438
2019-01-14 05:00,2019-01-14 05:00,0,0,0,4.607
2019-01-14 06:00,2019-01-14 06:00,0,0,0,4.754
2019-01-14 07:00,2019-01-14 07:00,0,0,0,5.146
2019-01-14 08:00,2019-01-14 08:00,0.005,0.003,0.011,5.506
2019-01-14 09:00,2019-01-14 09:00,0.038,0.009,0.046,6.006
2019-01-14 10:00,2019-01-14 10:00,0.073,0.016,0.077,6.579
2019-01-14 11:00,2019-01-14 11:00,0.122,0.036,0.108,7.204
2019-01-14 12:00,2019-01-14 12:00,0.207,0.103,0.131,7.683
2019-01-14 13:00,2019-01-14 13:00,0.185,0.096,0.115,7.835
2019-01-14 14:00,2019-01-14 14:00,0.072,0.024,0.067,7.374
2019-01-14 15:00,2019-01-14 15:00,0.015,0.006,0.022,6.230
2019-01-14 16:00,2019-01-14 16:00,0,0,0,4.881
2019-01-14 17:00,2019-01-14 17:00,0,0,0,4.562
2019-01-14 18:00,2019-01-14 18:00,0,0,0,4.040
2019-01-14 19:00,2019-01-14 19:00,0,0,0,3.296
2019-01-14 20:00,2019-01-14 20:00,0,0,0,2.484
2019-01-14 21:00,2019-01-14 21:00,0,0,0,2.058
2019-01-14 22:00,2019-01-14 22:00,0,0,0,1.882
2019-01-14 23:00,2019-01-14 23:00,0,0,0,2.557
2019-01-15 00:00,2019-01-15 00:00,0,0,0,3.043
2019-01-15 01:00,2019-01-15 01:00,0,0,0,3.152
2019-01-15 02:00,2019-01-15 02:00,0,0,0,3.283
2019-01-15 03:00,2019-01-15 03:00,0,0,0,3.567
2019-01-15 04:00,2019-01-15 04:00,0,0,0,3.757
2019-01-15 05:00,2019-01-15 05:00,0,0,0,3.877
2019-01-15 06:00,2019-01-15 06:00,0,0,0,4.228
2019-01-15 07:00,2019-01-15 07:00,0,0,0,4.845
2019-01-15 08:00,2019-01-15 08:00,0.001,0.001,0.007,5.406
2019-01-15 09:00,2019-01-15 09:00,0.024,0.003,0.035,6.091
2019-01-15 10:00,2019-01-15 10:00,0.052,0.007,0.063,6.801
2019-01-15 11:00,2019-01-15 11:00,0.086,0.015,0.092,7.445
2019-01-15 12:00,2019-01-15 12:00,0.112,0.026,0.109,7.969
2019-01-15 13:00,2019-01-15 13:00,0.087,0.018,0.089,8.150
2019-01-15 14:00,2019-01-15 14:00,0.049,0.010,0.057,8.000
2019-01-15 15:00,2019-01-15 15:00,0.008,0.002,0.017,7.581
2019-01-15 16:00,2019-01-15 16:00,0,0,0,7.228
2019-01-15 17:00,2019-01-15 17:00,0,0,0,7.144
2019-01-15 18:00,2019-01-15 18:00,0,0,0,7.022
2019-01-15 19:00,2019-01-15 19:00,0,0,0,6.942
2019-01-15 20:00,2019-01-15 20:00,0,0,0,6.816
2019-01-15 21:00,2019-01-15 21:00,0,0,0,6.630
2019-01-15 22:00,2019-01-15 22:00,0,0,0,6.500
2019-01-15 23:00,2019-01-15 23:00,0,0,0,6.421
2019-01-16 00:00,2019-01-16 00:00,0,0,0,6.417
2019-01-16 01:00,2019-01-16 01:00,0,0,0,6.691
2019-01-16 02:00,2019-01-16 02:00,0,0,0,6.858
2019-01-16 03:00,2019-01-16 03:00,0,0,0,6.961
2019-01-16 04:00,2019-01-16 04:00,0,0,0,7.045
2019-01-16 05:00,2019-01-16 05:00,0,0,0,7.140
2019-01-16 06:00,2019-01-16 06:00,0,0,0,7.130
2019-01-16 07:00,2019-01-16 07:00,0,0,0,7.007
2019-01-16 08:00,2019-01-16 08:00,0.008,0.004,0.014,7.031
2019-01-16 09:00,2019-01-16 09:00,0.030,0.006,0.040,7.483
2019-01-16 10:00,2019-01-16 10:00,0.071,0.014,0.077,8.126
2019-01-16 11:00,2019-01-16 11:00,0.137,0.044,0.117,8.867
2019-01-16 12:00,2019-01-16 12:00,0.185,0.080,0.133,9.278
2019-01-16 13:00,2019-01-16 13:00,0.096,0.026,0.092,8.899
2019-01-16 14:00,2019-01-16 14:00,0.079,0.027,0.073,7.864
2019-01-16 15:00,2019-01-16 15:00,0.018,0.007,0.025,6.208
2019-01-16 16:00,2019-01-16 16:00,0,0,0,4.581
2019-01-16 17:00,2019-01-16 17:00,0,0,0,3.637
2019-01-16 18:00,2019-01-16 18:00,0,0,0,2.789
2019-01-16 19:00,2019-01-16 19:00,0,0,0,2.834
2019-01-16 20:00,2019-01-16 20:00,0,0,0,2.940
2019-01-16 21:00,2019-01-16 21:00,0,0,0,3.122
2019-01-16 22:00,2019-01-16 22:00,0,0,0,2.812
2019-01-16 23:00,2019-01-16 23:00,0,0,0,2.938
2019-01-17 00:00,2019-01-17 00:00,0,0,0,3.038
2019-01-17 01:00,2019-01-17 01:00,0,0,0,3.238
2019-01-17 02:00,2019-01-17 02:00,0,0,0,3.272
2019-01-17 03:00,2019-01-17 03:00,0,0,0,3.018
2019-01-17 04:00,2019-01-17 04:00,0,0,0,2.366
2019-01-17 05:00,2019-01-17 05:00,0,0,0,2.121
2019-01-17 06:00,2019-01-17 06:00,0,0,0,1.868
2019-01-17 07:00,2019-01-17 07:00,0,-0,0,1.114
2019-01-17 08:00,2019-01-17 08:00,0.109,0.103,0.024,0.113
2019-01-17 09:00,2019-01-17 09:00,0.348,0.320,0.054,0.423
2019-01-17 10:00,2019-01-17 10:00,0.493,0.474,0.065,1.623
2019-01-17 11:00,2019-01-17 11:00,0.554,0.543,0.072,2.891
2019-01-17 12:00,2019-01-17 12:00,0.535,0.519,0.076,3.623
